hypothesis,registration,point,combo,mode,retcode,Id_A,Id_target_A,Id_err_rel,T_mN,T_target_mN,T_err_rel,T_err_sigma,Id_rms_rel,Id_pp_rel,Id_f_dominant_Hz,current_eff,anode_eff,error
H2,L32-anode,Xe2,c1=1/160_c2=1/8_lt=0.1L,facility,success,5.397260619604203,8.589692369157012,-0.3716584497270084,84.54823885981605,93.01516772729975,-0.09102739987855424,-1.7279446668334095,1.2551278828995251,4.233668121822497,8990.999999999998,0.8079575400796019,0.5291452381672879,
H2,L32-anode,Xe2,c1=1/160_c2=1/8_lt=0.2L,facility,success,5.440821172485485,8.589692369157012,-0.36658719094273634,85.02257090996144,93.01516772729975,-0.08592788695249003,-1.6311422076200637,1.3282856904891518,4.765159420819257,8990.999999999998,0.8005340480886575,0.5308149727563094,
H2,L32-anode,Xe2,c1=1/250_c2=1/16_lt=0.05L,facility,success,3.9374851244762077,8.589692369157012,-0.5416034759737699,59.54130820303247,93.01516772729975,-0.3598752799371965,-6.83139990291169,2.97420447317139,16.869289633765813,10988.999999999998,1.09196873437326,0.3597136922327121,
H2,L32-anode,Xe2,c1=1/250_c2=1/16_lt=0.1L,facility,success,3.523032757330995,8.589692369157012,-0.589853442251187,55.99044067869089,93.01516772729975,-0.3980504250355954,-7.5560667446140535,3.111014512978315,17.381272309455937,5993.999999999999,1.140327245845379,0.35550870589315847,
H2,L32-anode,Xe2,c1=1/250_c2=1/16_lt=0.2L,facility,success,3.9049641306730885,8.589692369157012,-0.5453895246941982,58.58760078670186,93.01516772729975,-0.3701285261510471,-7.026034069509774,2.876968677403222,15.17800594423782,5993.999999999999,1.0609286349288776,0.35118303571998677,
H2,L32-anode,Xe2,c1=1/250_c2=1/32_lt=0.05L,facility,success,3.229698023645407,8.589692369157012,-0.6240030626425837,50.313312524522296,93.01516772729975,-0.4590848594496977,-8.71466432709744,2.7129961427509564,14.86781587046219,10988.999999999998,1.1817324741782618,0.31314325045473823,
H2,L32-anode,Xe2,c1=1/250_c2=1/32_lt=0.1L,facility,success,3.2206520875710383,8.589692369157012,-0.6250561778981253,49.190590276322794,93.01516772729975,-0.4711551730945763,-8.943791316525909,2.690303802656727,14.448198299590196,10988.999999999998,1.1956587956673288,0.30016455416168303,
H2,L32-anode,Xe2,c1=1/250_c2=1/32_lt=0.2L,facility,success,3.2296092109505454,8.589692369157012,-0.6240134020925946,45.875081255824576,93.01516772729975,-0.5067999942727585,-9.620425810505138,2.7327199100241892,14.597166162643504,10988.999999999998,1.0933757423445676,0.2603411796431613,
H2,L32-anode,Xe2,c1=1/250_c2=1/4_lt=0.05L,facility,success,4.710251669361663,8.589692369157012,-0.451639073097105,77.64381707103878,93.01516772729975,-0.16525638809066537,-3.1370103380124448,1.086587714293695,3.8270573006564055,8990.999999999998,0.8759377111518152,0.5113388538839241,
H2,L32-anode,Xe2,c1=1/250_c2=1/4_lt=0.1L,facility,success,4.731936839500674,8.589692369157012,-0.44911451584789835,78.23108111060563,93.01516772729975,-0.15894275071392502,-3.0171605340192094,1.2474036451926565,4.358045630534739,8990.999999999998,0.8643494084263806,0.5167242876640935,
H2,L32-anode,Xe2,c1=1/250_c2=1/4_lt=0.2L,facility,success,4.3005711409526945,8.589692369157012,-0.4993335085672282,70.34825507813709,93.01516772729975,-0.24369049911963953,-4.625900540645441,2.417920445194206,14.22092159568967,6992.999999999998,0.9304657486563636,0.4597478145094984,
H2,L32-anode,Xe2,c1=1/250_c2=1/64_lt=0.05L,facility,success,3.3923423616900794,8.589692369157012,-0.6050682357530107,55.15617283307283,93.01516772729975,-0.4070195842168588,-7.726325488617739,1.6672411058272327,7.169877606724306,5993.999999999999,1.2532690454914048,0.35828425424824634,
H2,L32-anode,Xe2,c1=1/250_c2=1/64_lt=0.1L,facility,success,3.2338414077587334,8.589692369157012,-0.6235206956455763,47.64104620418536,93.01516772729975,-0.48781422032309246,-9.260024800635591,1.7558414419926778,7.224992037520082,5993.999999999999,1.130082436235316,0.28040323056743033,
H2,L32-anode,Xe2,c1=1/250_c2=1/64_lt=0.2L,facility,success,3.7967044286766245,8.589692369157012,-0.5579929681405771,58.50218776491279,93.01516772729975,-0.3710467959760232,-7.043465298446319,1.5859330111354446,5.953300624750569,5993.999999999999,1.1504292829065006,0.36014432546241576,
H2,L32-anode,Xe2,c1=1/250_c2=1/8_lt=0.05L,facility,success,4.735893863405978,8.589692369157012,-0.44865384464627156,81.0587852303081,93.01516772729975,-0.12854228820019087,-2.440078060610542,0.23173847217340357,1.1821964104270797,6992.999999999998,0.8808999696745761,0.5542904187059614,
H2,L32-anode,Xe2,c1=1/250_c2=1/8_lt=0.1L,facility,success,4.813415776916542,8.589692369157012,-0.43962885164548354,85.83669047696394,93.01516772729975,-0.07717534060016489,-1.4649953572113925,0.3834087149288096,1.6154267681934789,9989.999999999998,0.9019986624641383,0.6115496225798511,
H2,L32-anode,Xe2,c1=1/250_c2=1/8_lt=0.2L,facility,success,4.778991893458021,8.589692369157012,-0.4436364321243988,80.32836540765474,93.01516772729975,-0.13639498406152384,-2.5891433305397986,1.0638473899461887,3.6125720316790098,8990.999999999998,0.9178670106751045,0.5394369806749523,
H2,L32-anode,Xe2,c1=1/500_c2=1/16_lt=0.05L,facility,success,2.945593213357411,8.589692369157012,-0.6570781482309954,46.07283841378341,93.01516772729975,-0.5046739199690641,-9.58006720684007,3.2814941435060745,19.78879119803355,4994.999999999999,1.1689843699098934,0.2879097134247192,
H2,L32-anode,Xe2,c1=1/500_c2=1/16_lt=0.1L,facility,success,2.9745581043152174,8.589692369157012,-0.6537060960418144,45.98087452592023,93.01516772729975,-0.5056626177278296,-9.59883534722031,3.345631222990482,20.353272532309298,15983.999999999996,1.1773297674879977,0.28396914095927067,
H2,L32-anode,Xe2,c1=1/500_c2=1/16_lt=0.2L,facility,success,3.479337781617685,8.589692369157012,-0.594940350353997,51.50661581009995,93.01516772729975,-0.4462557336766177,-8.47113304432649,3.156441590952885,17.971779560978963,10988.999999999998,1.1911384487884598,0.30462713727704344,
H2,L32-anode,Xe2,c1=1/500_c2=1/32_lt=0.05L,facility,success,2.8002874438402086,8.589692369157012,-0.6739944431659516,40.9668161668812,93.01516772729975,-0.5595684320326445,-10.622112563350724,2.3860634236273093,12.465899026548598,5993.999999999999,1.140698214700629,0.23944234843930062,
H2,L32-anode,Xe2,c1=1/500_c2=1/32_lt=0.1L,facility,success,2.822910453716998,8.589692369157012,-0.6713607039230862,50.80944644924915,93.01516772729975,-0.4537509559923453,-8.613412505724613,2.490146432621,12.528061420875703,10988.999999999998,1.4342449869478797,0.36536839322180864,
H2,L32-anode,Xe2,c1=1/500_c2=1/32_lt=0.2L,facility,success,2.833292307621791,8.589692369157012,-0.670152062977798,44.953603500632674,93.01516772729975,-0.5167067415023444,-9.808482495238179,2.6197452477434067,13.262492923504853,10988.999999999998,1.2357167808211964,0.2849553329889048,
H2,L32-anode,Xe2,c1=1/500_c2=1/4_lt=0.05L,facility,success,3.3666035908937286,8.589692369157012,-0.6080647075345581,52.71668251228224,93.01516772729975,-0.43324638550525346,-8.224180656126023,2.794831371373107,22.07553729300311,5993.999999999999,1.0116002132013862,0.32979442679906856,
H2,L32-anode,Xe2,c1=1/500_c2=1/4_lt=0.1L,facility,success,3.4429503627995834,8.589692369157012,-0.5991765228796577,56.77762902418391,93.01516772729975,-0.38958741448874695,-7.395416061860376,3.0411415222061122,22.116326766839034,5993.999999999999,1.0739189550426116,0.3740786262818464,
H2,L32-anode,Xe2,c1=1/500_c2=1/4_lt=0.2L,facility,success,3.6066406432792157,8.589692369157012,-0.5801199288312616,51.39001847636849,93.01516772729975,-0.44750926400484653,-8.4949284185574,3.6227288379037454,22.849856071097435,5993.999999999999,0.9881975356916881,0.292545771811775,
H2,L32-anode,Xe2,c1=1/500_c2=1/64_lt=0.05L,facility,success,3.34283135984939,8.589692369157012,-0.6108322375021851,48.33807326627554,93.01516772729975,-0.48032052785205676,-9.117774379800858,1.4979046237653666,5.381302925254224,5993.999999999999,1.1706586938830006,0.2792565407350412,
H2,L32-anode,Xe2,c1=1/500_c2=1/64_lt=0.1L,facility,success,3.3425294914369195,8.589692369157012,-0.6108673806015531,52.134139966897756,93.01516772729975,-0.43950926240606564,-8.343066889877958,1.5104892418807896,5.446210970005035,5993.999999999999,1.248794827543394,0.3248690435152625,
H2,L32-anode,Xe2,c1=1/500_c2=1/64_lt=0.2L,facility,success,3.2798515609813292,8.589692369157012,-0.6181642578076154,48.696339732920386,93.01516772729975,-0.47646882844217986,-9.044658774363137,1.5879596557193945,5.904939103575016,5993.999999999999,1.1493113931041503,0.2888534764175462,
H2,L32-anode,Xe2,c1=1/500_c2=1/8_lt=0.05L,facility,success,3.2900389243271078,8.589692369157012,-0.6169782591818255,55.74568170750835,93.01516772729975,-0.4006818127668966,-7.606017555059469,2.3541878054537797,17.779484106269965,5993.999999999999,1.1300166555989963,0.37736409480176847,
H2,L32-anode,Xe2,c1=1/500_c2=1/8_lt=0.1L,facility,success,3.089901558343981,8.589692369157012,-0.6402779720681403,48.741636511077566,93.01516772729975,-0.4759818457353381,-9.035414533922895,3.150599867232268,23.109712348254927,5993.999999999999,1.065400582669918,0.3071812619777462,
H2,L32-anode,Xe2,c1=1/500_c2=1/8_lt=0.2L,facility,success,3.57095102767879,8.589692369157012,-0.5842748640799995,51.532290139513954,93.01516772729975,-0.44597971063606073,-8.465893385262406,3.409520019650428,20.342770126729192,16982.999999999996,1.039629816108637,0.2971078610262748,
H2,L32-anode,Xe2,c1=1/50_c2=1/16_lt=0.05L,facility,success,7.572071951051326,8.589692369157012,-0.11846994914039684,89.25755601904002,93.01516772729975,-0.04039783833187547,-0.7668595322979053,1.9986702254630018,7.883810895346798,12986.999999999998,0.5764922128518281,0.42035324138310204,
H2,L32-anode,Xe2,c1=1/50_c2=1/16_lt=0.1L,facility,success,7.58307500708292,8.589692369157012,-0.11718898871030009,96.36973157546817,93.01516772729975,0.03606469708255812,0.684604866973143,2.0007626270891277,7.896029841451289,12986.999999999998,0.6338273537356045,0.48929986647887347,
H2,L32-anode,Xe2,c1=1/50_c2=1/16_lt=0.2L,facility,success,7.601919909603956,8.589692369157012,-0.11499509145401388,87.66509950875053,93.01516772729975,-0.057518234383390786,-1.0918506568467823,2.002857700184162,7.936848238594366,12986.999999999998,0.54064143917182,0.4038957849032665,
H2,L32-anode,Xe2,c1=1/50_c2=1/32_lt=0.05L,facility,success,5.670541050938156,8.589692369157012,-0.33984352323264166,77.25931521268133,93.01516772729975,-0.16939014248526826,-3.2154801050241693,1.6563381151365204,6.217920450988233,4994.999999999999,0.7390533192114739,0.4205487636183882,
H2,L32-anode,Xe2,c1=1/50_c2=1/32_lt=0.1L,facility,success,5.653850302076573,8.589692369157012,-0.34178663692569017,73.2841661428832,93.01516772729975,-0.21212671079907713,-4.02673501722787,1.6594214578125313,6.247505454574273,4994.999999999999,0.6961241567059842,0.37950294133744455,
H2,L32-anode,Xe2,c1=1/50_c2=1/32_lt=0.2L,facility,success,5.633899567917601,8.589692369157012,-0.34410927355824394,78.60563864097955,93.01516772729975,-0.1549159071407129,-2.9407202216980006,1.6632736486796398,6.3131320967588,4994.999999999999,0.7525877775296991,0.43816476477237304,
H2,L32-anode,Xe2,c1=1/50_c2=1/4_lt=0.05L,facility,success,9.680025550838865,8.589692369157012,0.12693506761626408,106.4238355274511,93.01516772729975,0.14415571274851263,2.736462816357417,2.13701728083991,11.220833425378514,14984.999999999996,0.45807321682865837,0.46745570079660964,
H2,L32-anode,Xe2,c1=1/50_c2=1/4_lt=0.1L,facility,success,9.531269370916391,8.589692369157012,0.10961708071645235,106.12786833253352,93.01516772729975,0.1409737887446202,2.6760613480068915,1.6613510459767913,6.516587096913629,8990.999999999998,0.4465966843745618,0.4721144455856099,
H2,L32-anode,Xe2,c1=1/50_c2=1/4_lt=0.2L,facility,success,9.985720449762363,8.589692369157012,0.16252364119791599,106.7056492856397,93.01516772729975,0.14718547407749077,2.793975828232639,1.2115397441617617,3.97620047753074,9989.999999999998,0.4245613425319348,0.4555484487394906,
H2,L32-anode,Xe2,c1=1/50_c2=1/8_lt=0.05L,facility,success,8.119249875494013,8.589692369157012,-0.054768258680859806,91.85908817301417,93.01516772729975,-0.012428935866405724,-0.23593460291542448,2.333243477506934,11.61017542076992,6992.999999999998,0.5171874271498131,0.41520971198132356,
H2,L32-anode,Xe2,c1=1/50_c2=1/8_lt=0.1L,facility,success,8.186980991822557,8.589692369157012,-0.04688309662642519,102.37179388459337,93.01516772729975,0.1005924773981509,1.9095155423048191,2.3403371888737623,11.513549300182696,6992.999999999998,0.5847181739298853,0.5114179835362819,
H2,L32-anode,Xe2,c1=1/50_c2=1/8_lt=0.2L,facility,success,8.204182474923147,8.589692369157012,-0.04488052396592387,90.79631620214195,93.01516772729975,-0.02385472799084758,-0.45282684186893873,2.297482120761281,11.875535419287699,6992.999999999998,0.5040301999896903,0.40145816614363916,
H2,L32-anode,Xe3,c1=1/1000_c2=1/16_lt=0.05L,facility,success,3.516089541804353,7.400656215822092,-0.5248948959029881,54.73713216195004,95.17124528500324,-0.4248564049148222,-8.251859821031264,1.3536008485198507,4.794683363613217,6992.999999999998,1.2467092655184027,0.3106549981560382,
H2,L32-anode,Xe3,c1=1/1000_c2=1/16_lt=0.1L,facility,success,3.423902545068758,7.400656215822092,-0.5373514935407092,49.26954539326419,95.17124528500324,-0.48230639153958915,-9.367693855456949,1.4162198154959373,5.054416014852572,6992.999999999998,1.1198233684034011,0.25846986010391637,
H2,L32-anode,Xe3,c1=1/1000_c2=1/16_lt=0.2L,facility,success,3.196142418154343,7.400656215822092,-0.5681271599508688,53.63509358407683,95.17124528500324,-0.43643593794050667,-8.476765653250288,2.9707808702819483,19.35660132737681,5993.999999999999,1.21725405518059,0.3281301634722944,
H2,L32-anode,Xe3,c1=1/1000_c2=1/32_lt=0.05L,facility,success,3.3670591618746,7.400656215822092,-0.54503235068857,44.81320027223471,95.17124528500324,-0.5291308825682013,-10.277152043422149,1.2595655717649017,4.447267357898197,6992.999999999998,1.1592342682825223,0.21743795964640808,
H2,L32-anode,Xe3,c1=1/1000_c2=1/32_lt=0.1L,facility,success,3.3350378652555484,7.400656215822092,-0.5493591692415778,47.12937747752244,95.17124528500324,-0.5047939392157043,-9.804462817853224,1.4178437148698055,4.8016234067793775,6992.999999999998,1.1812661858179492,0.24280455499596423,
H2,L32-anode,Xe3,c1=1/1000_c2=1/32_lt=0.2L,facility,success,3.1188100491933346,7.400656215822092,-0.5785765534513637,53.75528664974482,95.17124528500324,-0.43517302428094434,-8.452236456175187,2.4164663384997804,11.996828909154862,5993.999999999999,1.3032298292170525,0.33777510032144575,
H2,L32-anode,Xe3,c1=1/1000_c2=1/4_lt=0.05L,facility,success,3.583835931915085,7.400656215822092,-0.5157407900865478,64.16842772257067,95.17124528500324,-0.3257582420991805,-6.327105624986239,2.3990013899650786,13.972961823555329,5993.999999999999,1.1789275062389442,0.4188599816184121,
H2,L32-anode,Xe3,c1=1/1000_c2=1/4_lt=0.1L,facility,success,3.3113536886892714,7.400656215822092,-0.5525594498485383,57.08416828595966,95.17124528500324,-0.40019521531936086,-7.772872856947669,3.448480221591134,23.010648778012435,16982.999999999996,1.1587376719376197,0.3587566643251445,
H2,L32-anode,Xe3,c1=1/1000_c2=1/4_lt=0.2L,facility,success,3.377696263944447,7.400656215822092,-0.5435950319212011,52.82908030797297,95.17124528500324,-0.4449050219972524,-8.641258158577605,3.7496980628373127,24.311555156817985,5993.999999999999,1.0758396173034808,0.30123102481565495,
H2,L32-anode,Xe3,c1=1/1000_c2=1/64_lt=0.05L,facility,success,3.0544874731130167,7.400656215822092,-0.5872680227217238,46.716568667096475,95.17124528500324,-0.5091314763487926,-9.888709513858522,1.5047960592467093,5.578790527578532,5993.999999999999,1.3526948079258572,0.2604819993612097,
H2,L32-anode,Xe3,c1=1/1000_c2=1/64_lt=0.1L,facility,success,3.04507083049128,7.400656215822092,-0.5885404291607103,42.43073305077367,95.17124528500324,-0.5541643600048621,-10.76336984372032,1.634825414419813,5.953677940909793,5993.999999999999,1.2114820959482855,0.21554495538362461,
H2,L32-anode,Xe3,c1=1/1000_c2=1/64_lt=0.2L,facility,success,3.0493788556436874,7.400656215822092,-0.5879583152201657,40.87250248487196,95.17124528500324,-0.5705372734960682,-11.081376081659444,1.7397584208948087,6.663296132135013,5993.999999999999,1.1383297359056535,0.1997217053258139,
H2,L32-anode,Xe3,c1=1/1000_c2=1/8_lt=0.05L,facility,success,3.3647358469500266,7.400656215822092,-0.5453462843259151,54.23713244748063,95.17124528500324,-0.4301100896067908,-8.353900579086247,1.6311461462456298,6.7050121515153585,6992.999999999998,1.1808659531177332,0.31872538722726973,
H2,L32-anode,Xe3,c1=1/1000_c2=1/8_lt=0.1L,facility,success,3.413640012977862,7.400656215822092,-0.538738199231612,64.80027242941853,95.17124528500324,-0.31911921257975256,-6.198157725629534,1.8624917936236562,8.558886435969935,6992.999999999998,1.3366953831318227,0.4484459801280835,
H2,L32-anode,Xe3,c1=1/1000_c2=1/8_lt=0.2L,facility,success,3.1754131095064846,7.400656215822092,-0.5709281694888528,54.703142909773746,95.17124528500324,-0.4252135427464699,-8.25879640310806,3.4117050082843527,22.540771289594893,5993.999999999999,1.193129166642418,0.34355677468219586,
H2,L32-anode,Xe3,c1=1/100_c2=1/16_lt=0.05L,facility,success,5.6168357497516315,7.400656215822092,-0.24103544524291992,83.2819608256465,95.17124528500324,-0.12492517486508312,-2.426384583542193,1.0780902460424746,3.635730100420634,7991.999999999998,0.6914951067359267,0.45017808754060756,
H2,L32-anode,Xe3,c1=1/100_c2=1/16_lt=0.1L,facility,success,5.6292612312591865,7.400656215822092,-0.23935647500768722,80.27097517196452,95.17124528500324,-0.1565627314050356,-3.0408714516405557,1.1075270047378656,3.7962766173119356,7991.999999999998,0.6599649235960587,0.41729181614524047,
H2,L32-anode,Xe3,c1=1/100_c2=1/16_lt=0.2L,facility,success,5.672178560413222,7.400656215822092,-0.23355735018652862,81.6795087112797,95.17124528500324,-0.14176274076608647,-2.753415627290519,1.1478137709100609,3.966827327455539,7991.999999999998,0.667130952468463,0.42879580918734955,
H2,L32-anode,Xe3,c1=1/100_c2=1/32_lt=0.05L,facility,success,5.063996169134205,7.400656215822092,-0.3157368723184668,77.30340481751848,95.17124528500324,-0.18774410709849468,-3.646498054588725,1.620723605652025,6.156525650591283,5993.999999999999,0.8086214816993326,0.4302075912483837,
H2,L32-anode,Xe3,c1=1/100_c2=1/32_lt=0.1L,facility,success,5.004014646219736,7.400656215822092,-0.32384176479897847,73.7762289297997,95.17124528500324,-0.22480546819717723,-4.366329868408887,1.6585183738026679,6.560290219804574,5993.999999999999,0.7779404193024709,0.3965413906001047,
H2,L32-anode,Xe3,c1=1/100_c2=1/32_lt=0.2L,facility,success,4.9788787128711665,7.400656215822092,-0.32723821135932957,67.91521391167527,95.17124528500324,-0.28638935312557995,-5.562455382311832,1.6445843773466737,6.407049062459178,5993.999999999999,0.7048427358532788,0.3377355613308491,
H2,L32-anode,Xe3,c1=1/100_c2=1/4_lt=0.05L,facility,success,6.605891001783703,7.400656215822092,-0.1073911813845962,97.04281894715156,95.17124528500324,0.01966532702754522,0.3819538086016958,2.663157158897557,13.611069848480737,14984.999999999996,0.6726537387666339,0.5197201991412033,
H2,L32-anode,Xe3,c1=1/100_c2=1/4_lt=0.1L,facility,success,6.545338480596613,7.400656215822092,-0.11557322895189602,91.26366631400259,95.17124528500324,-0.04105839909206686,-0.7974650961225814,2.6470936800589806,13.753985567815997,7991.999999999998,0.6332616926527266,0.4639144555829573,
H2,L32-anode,Xe3,c1=1/100_c2=1/4_lt=0.2L,facility,success,6.56953318725821,7.400656215822092,-0.11230396390890296,95.43417742984262,95.17124528500324,0.0027627267464241326,0.05365962139578981,2.5804821831109397,13.129741909053887,7991.999999999998,0.6753893372124145,0.505414329224235,
H2,L32-anode,Xe3,c1=1/100_c2=1/64_lt=0.05L,facility,success,4.260265040777669,7.400656215822092,-0.4243395563126529,64.79116292241305,95.17124528500324,-0.3192149295894249,-6.200016808691876,1.3590702352965833,5.225626050936142,4994.999999999999,0.8950706273890331,0.3592271263477311,
H2,L32-anode,Xe3,c1=1/100_c2=1/64_lt=0.1L,facility,success,4.271335749062241,7.400656215822092,-0.42284364730651586,64.14294396646152,95.17124528500324,-0.32602600949082106,-6.332306391539127,1.315091833580213,4.615507049799987,4994.999999999999,0.8916837344327752,0.35116260296100066,
H2,L32-anode,Xe3,c1=1/100_c2=1/64_lt=0.2L,facility,success,4.2429115404946645,7.400656215822092,-0.4266844159814352,69.49032258312477,95.17124528500324,-0.2698390950436076,-5.2410046330364235,1.3728182780214244,5.760912829528201,4994.999999999999,0.9589590310089156,0.41491474662830263,
H2,L32-anode,Xe3,c1=1/100_c2=1/8_lt=0.05L,facility,success,6.10677058707556,7.400656215822092,-0.1748339054015635,77.32546598643702,95.17124528500324,-0.18751230211525136,-3.641995775217595,2.2228426070881167,9.546981009659604,7991.999999999998,0.5690097448478342,0.3569502405511418,
H2,L32-anode,Xe3,c1=1/100_c2=1/8_lt=0.1L,facility,success,5.979091929835505,7.400656215822092,-0.1920862481015374,84.84057325002289,95.17124528500324,-0.10854824904354,-2.1083004153021148,2.4154110858550495,11.265418802777543,7991.999999999998,0.6550934712512059,0.4388803636745432,
H2,L32-anode,Xe3,c1=1/100_c2=1/8_lt=0.2L,facility,success,6.450198016190686,7.400656215822092,-0.1284289084526576,92.66975659786677,95.17124528500324,-0.026284080655301235,-0.510507895333976,2.4223743634961545,11.821056853284086,7991.999999999998,0.6716871936835773,0.48537476098561966,
H2,L32-anode,Xe3,c1=1/160_c2=1/16_lt=0.05L,facility,success,5.197151290579174,7.400656215822092,-0.2977445325094249,91.12771225525624,95.17124528500324,-0.04248691942233275,-0.8252108223973466,0.7548888011986038,2.5593958671209522,8990.999999999998,0.8831323353657062,0.5825185610016722,
H2,L32-anode,Xe3,c1=1/160_c2=1/16_lt=0.1L,facility,success,5.238434118391721,7.400656215822092,-0.2921662666626359,83.5556904372027,95.17124528500324,-0.12204899508266591,-2.3705213975103163,0.862257323001401,2.7803547386828655,8990.999999999998,0.7828021361273011,0.48587524261745474,
H2,L32-anode,Xe3,c1=1/160_c2=1/16_lt=0.2L,facility,success,5.289769159792764,7.400656215822092,-0.2852297140240615,80.335375253793,95.17124528500324,-0.15588605557048468,-3.0277285777980083,0.9025000893917939,2.9330477462882767,8990.999999999998,0.7358105792582539,0.44478601680793767,
H2,L32-anode,Xe3,c1=1/160_c2=1/32_lt=0.05L,facility,success,4.731276145672372,7.400656215822092,-0.3606950508581617,67.94590587571139,95.17124528500324,-0.2860668611381712,-5.55619171618201,1.9478021512175823,8.108727041978149,5993.999999999999,0.901955198473204,0.35573162963611793,
H2,L32-anode,Xe3,c1=1/160_c2=1/32_lt=0.1L,facility,success,4.707292530223168,7.400656215822092,-0.36393579259102704,81.96745312575558,95.17124528500324,-0.1387372007133784,-2.694651461070951,1.7119851385460234,6.564370456627142,5993.999999999999,1.0753685502449395,0.5203384110531751,
H2,L32-anode,Xe3,c1=1/160_c2=1/32_lt=0.2L,facility,success,4.47437457503012,7.400656215822092,-0.3954084010193291,70.15435756992524,95.17124528500324,-0.2628618301689921,-5.10548728879143,1.7961004936793312,6.997518136641682,5993.999999999999,0.9391720060245756,0.4010062650985323,
H2,L32-anode,Xe3,c1=1/160_c2=1/4_lt=0.05L,facility,success,5.064737687402954,7.400656215822092,-0.3156366760322018,76.97440315092746,95.17124528500324,-0.19120105111142408,-3.7136412518522,2.00664581514083,8.013851223792807,7991.999999999998,0.7390891699952179,0.4264910239605538,
H2,L32-anode,Xe3,c1=1/160_c2=1/4_lt=0.1L,facility,success,5.148307619083793,7.400656215822092,-0.304344443391781,76.3396792843207,95.17124528500324,-0.1978703330432302,-3.843176734833172,2.0602200706080223,9.05710926638265,7991.999999999998,0.7053410806312375,0.41267709602909475,
H2,L32-anode,Xe3,c1=1/160_c2=1/4_lt=0.2L,facility,success,5.378818613656027,7.400656215822092,-0.27319707107101066,84.74784970875143,95.17124528500324,-0.10952253009863994,-2.1272235869901652,1.5881537702278319,6.545488704889208,9989.999999999998,0.71449168621171,0.4867933858696972,
H2,L32-anode,Xe3,c1=1/160_c2=1/64_lt=0.05L,facility,success,4.196590981045604,7.400656215822092,-0.43294339600945353,68.38715104549568,95.17124528500324,-0.28143053250274225,-5.466141681532155,1.6760077300551626,6.651081369374886,10988.999999999998,1.1307640206988216,0.406281056324384,
H2,L32-anode,Xe3,c1=1/160_c2=1/64_lt=0.1L,facility,success,4.200821583369647,7.400656215822092,-0.43237174368556935,61.43753368415188,95.17124528500324,-0.3544527708955701,-6.884430938949256,1.6019446793310779,6.311151976523943,10988.999999999998,1.0039750816875288,0.3275725506179001,
H2,L32-anode,Xe3,c1=1/160_c2=1/64_lt=0.2L,facility,success,4.210993308270675,7.400656215822092,-0.43099730814845016,61.8396252388544,95.17124528500324,-0.3502278439914574,-6.802371437989558,1.6443672938827114,6.611913675578312,10988.999999999998,1.0018959151397169,0.33107267597223466,
H2,L32-anode,Xe3,c1=1/160_c2=1/8_lt=0.05L,facility,success,5.395698726454911,7.400656215822092,-0.2709161770115359,89.71729918667454,95.17124528500324,-0.057306658980831066,-1.1130502241487157,1.4340816635150622,5.0376471729166115,8990.999999999998,0.8166068105580938,0.5438496864656746,
H2,L32-anode,Xe3,c1=1/160_c2=1/8_lt=0.1L,facility,success,5.37462129428229,7.400656215822092,-0.27376422609771806,84.56362713381446,95.17124528500324,-0.11145822584776344,-2.1648200308548535,1.4324140787152504,5.143664422424664,8990.999999999998,0.7637808715958445,0.4850578407383701,
H2,L32-anode,Xe3,c1=1/160_c2=1/8_lt=0.2L,facility,success,5.535132302125708,7.400656215822092,-0.25207547267335867,89.34915188499737,95.17124528500324,-0.06117492087626704,-1.1881823265318112,1.6205397331862896,6.066349535583329,8990.999999999998,0.7910494324946314,0.5258078376668762,
H2,L32-anode,Xe3,c1=1/250_c2=1/16_lt=0.05L,facility,success,3.8178419568810167,7.400656215822092,-0.48412115824016605,66.98411686418305,95.17124528500324,-0.296172739322786,-5.752475187922487,2.4321526028875273,13.261336976222479,5993.999999999999,1.0967556544421684,0.42844977369995874,
H2,L32-anode,Xe3,c1=1/250_c2=1/16_lt=0.1L,facility,success,4.637334168129177,7.400656215822092,-0.37338878703555006,85.09217196272894,95.17124528500324,-0.10590460692293288,-2.0569537392396526,0.2788665415936476,1.2185019684376133,6992.999999999998,0.8772651815594807,0.5692263793038186,
H2,L32-anode,Xe3,c1=1/250_c2=1/16_lt=0.2L,facility,success,4.783484681989914,7.400656215822092,-0.35364046883259437,84.49605149437073,95.17124528500324,-0.11216826845823229,-2.1786109776801053,0.490890184208001,1.9230158300859097,8990.999999999998,0.8830032730505121,0.5441299543291823,
H2,L32-anode,Xe3,c1=1/250_c2=1/32_lt=0.05L,facility,success,3.800026838288941,7.400656215822092,-0.48652839323021846,64.08238947076536,95.17124528500324,-0.326662278308307,-6.344664451885282,2.4895867183549814,12.042445282672098,5993.999999999999,1.2087999734382986,0.39397160591621655,
H2,L32-anode,Xe3,c1=1/250_c2=1/32_lt=0.1L,facility,success,3.7983355741545575,7.400656215822092,-0.48675692217212063,60.40561644028328,95.17124528500324,-0.36529551274242084,-7.095026294840808,2.4771801271888383,12.137076283275523,5993.999999999999,1.1345867357771573,0.3502156123669947,
H2,L32-anode,Xe3,c1=1/250_c2=1/32_lt=0.2L,facility,success,3.800513114700175,7.400656215822092,-0.4864626860284443,54.92151079574221,95.17124528500324,-0.42291906939672513,-8.214231528420619,2.480534057027737,12.281480389326422,5993.999999999999,1.0075313999626097,0.28934561676261344,
